id,dateAdded,dateUpdated,address,categories,primaryCategories,city,country,keys,latitude,longitude,menuPageURL,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,State
AVwdUhLv_7pvs4fz4o3D,2016-03-31T02:32:44Z,2019-04-01T13:23:53Z,205 5th St,Pizza Place,Accommodation & Food Services,West Des Moines,US,us/ia/westdesmoines/2055thst/938714048,41.571417,-93.708752,,10.25,10.25,USD,"2018-04-01T14:21:39.687Z,2018-01-23T19:52:17.290Z,2018-01-19T09:44:59.663Z,2018-01-25T09:21:57.484Z,2018-01-18T14:11:33.985Z,2018-01-15T12:28:54.162Z,2017-12-19T11:56:00.000Z,2017-12-10T23:22:00.000Z,2017-10-28T22:05:00.000Z",,Cheese Pizza,Chuck Celsis Tavern Restaurant,50265,USD,0,25,IA
AVwdUhLv_7pvs4fz4o3D,2016-03-31T02:32:44Z,2019-04-01T13:23:53Z,205 5th St,Pizza Place,Accommodation & Food Services,West Des Moines,US,us/ia/westdesmoines/2055thst/938714048,41.571417,-93.708752,,17.75,17.75,USD,"2018-04-01T14:21:39.690Z,2018-01-23T19:52:17.295Z,2018-01-19T09:44:59.668Z,2018-01-25T09:21:57.488Z,2018-01-18T14:11:33.991Z,2018-01-15T12:28:54.166Z,2017-12-19T11:56:00.000Z,2017-12-10T23:22:00.000Z,2017-10-28T22:05:00.000Z,2016-03-31T02:33:00.000Z",,Cheese Pizza,Chuck Celsis Tavern Restaurant,50265,USD,0,25,IA
AVwdUhLv_7pvs4fz4o3D,2016-03-31T02:32:44Z,2019-04-01T13:23:53Z,205 5th St,Pizza Place,Accommodation & Food Services,West Des Moines,US,us/ia/westdesmoines/2055thst/938714048,41.571417,-93.708752,,11.7,11.7,USD,"2018-04-01T14:21:39.687Z,2018-01-23T19:52:17.291Z,2018-01-19T09:44:59.664Z,2018-01-25T09:21:57.484Z,2018-01-18T14:11:33.985Z,2018-01-15T12:28:54.162Z,2017-12-19T11:56:00.000Z,2017-12-10T23:22:00.000Z,2017-10-28T22:05:00.000Z",,Cheese Pizza,Chuck Celsis Tavern Restaurant,50265,USD,0,25,IA
AV1thBeYa4HuVbed8XdQ,2017-07-23T03:35:59Z,2019-04-01T11:48:46Z,1906 E Carson St,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Pittsburgh,US,us/pa/pittsburgh/1906ecarsonst/1129160400,40.4286,-79.9791,,27.9,27.9,USD,"2018-06-15T20:59:32.555Z,2018-05-28T16:06:50.734Z,2018-05-02T11:40:02.639Z,2018-04-14T02:52:24.155Z,2018-04-26T14:52:14.764Z",,Cheese Pizza,Benny Fierros,15203,USD,0,25,PA
AV5Brc-lIxWefVJwmRha,2017-09-02T08:18:17Z,2019-04-01T10:57:57Z,158 W FM 544,"Restaurant,Pizza Place",Accommodation & Food Services,Plano,US,us/tx/plano/158wfm544/-1775605863,33.011399,-96.616538,,7.99,7.99,USD,"2018-05-13T05:21:11.969Z,2018-06-26T10:06:11.152Z",,Cheese Pizza,Mogios Gourmet Pizza,75094,USD,0,30,TX
AVzA9AR83D1zeR_xBBtt,2017-06-19T15:23:56Z,2019-04-01T05:07:32Z,2810 Raeford Rd,"Pizza Place,Catering,Restaurants",Accommodation & Food Services,Fayetteville,US,us/nc/fayetteville/2810raefordrd/-876390497,35.0455,-78.9257,,14.75,14.75,USD,"2018-01-19T09:42:03.834Z,2018-01-18T23:55:45.410Z,2018-01-18T23:18:46.486Z,2018-01-18T18:25:23.477Z,2018-01-11T08:05:43.635Z,2017-12-17T22:55:00.000Z,2017-12-09T10:19:00.000Z",,Cheese Pizza,Primo Pizza,28303,USD,0,25,NC
AV1XXGmYFcQ3k02bFpU1,2017-07-18T20:21:00Z,2019-04-01T04:31:53Z,1714 Main St,"Restaurant,Pizza Place",Accommodation & Food Services,Pittsburgh,US,us/pa/pittsburgh/1714mainst/-1689561644,40.494767,-79.92264,,5.99,5.99,USD,"2018-01-27T08:25:49.657Z,2018-01-14T17:27:00.516Z,2017-12-21T16:12:00.000Z,2017-12-11T21:41:00.000Z",,Cheese Pizza,Gino Brothers Pizzeria,15215,USD,0,25,PA
AVwdopBdIN2L1WUfxwyC,2016-03-30T04:24:12Z,2019-04-01T02:58:39Z,1764 Merrick Ave,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Merrick,US,us/ny/merrick/1764merrickave/450400671,40.6751,-73.5574,http://www.citysearch.com/profile/menu/36434458?singlePlatformId=via-roma,14,14,USD,"2018-01-29T18:06:26.673Z,2018-06-11T16:45:07.026Z,2018-04-22T00:00:53.038Z",A delicious cheesy pizza with a mellow tomato sauce,Cheese Pizza,Via Roma,11566,USD,0,25,NY
AVwdlrS__7pvs4fz7XjX,2016-04-02T05:28:07Z,2019-03-31T08:21:12Z,1022 Boston Dr,"Pizza,Restaurant,Bar,Pizza Place,Pizza Place and Bar,Restaurants",Accommodation & Food Services,Burlington,US,us/nc/burlington/1022bostondr/348880352,36.0705,-79.5087,http://www.citysearch.com/profile/menu/667152040?singlePlatformId=brixx-wood-fired-pizza-12,4.95,4.95,USD,"2018-02-18T15:21:37.004Z,2018-02-23T08:45:54.903Z,2018-01-18T17:00:03.192Z,2018-01-19T20:09:16.330Z,2018-01-18T22:50:27.382Z,2018-01-18T21:35:24.863Z,2018-01-19T03:17:50.051Z,2017-12-20T07:13:40.688Z,2017-12-11T00:35:40.639Z,2016-04-02T05:28:07Z",,Cheese Pizza,Brixx Wood Fired Pizza,27215,USD,25,40,NC
AVzX6QKaLD2H7whiWwpg,2017-06-24T02:23:10Z,2019-03-29T00:07:02Z,2295 NW Allie Ave,"Pizza,Restaurant,Caterers,Pizza Place,Restaurants",Accommodation & Food Services,Hillsboro,US,us/or/hillsboro/2295nwallieave/-841089144,45.5369,-122.8769,,5,5,USD,"2017-12-20T06:09:35.395Z,2017-12-10T22:13:01.237Z,2017-10-29T06:28:11.969Z",,Cheese Pizza,The Rock Wood Fired Kitchen,97124,USD,25,40,OR
AVwdalfokufWRAb55qYh,2016-03-27T05:37:34Z,2019-03-28T23:27:19Z,800 Nicollet Mall,"Pizza,Pizza Place Downtown West,Pizza Place,Bakeries,Restaurants",Accommodation & Food Services,Minneapolis,US,us/mn/minneapolis/800nicolletmall/-1208785553,44.975731,-93.273408,http://www.yellowpages.com/minneapolis-mn/mip/mamas-bakery-pizza-salad-bar-451338699/menu,6.99,6.99,USD,2016-03-27T05:37:34Z,With Alfredo sauce.,Cheese Pizza,Mamas Bakery Pizza Salad Bar,55402,USD,0,25,MN
AVwdVNVoByjofQCxn-xw,2016-03-28T06:01:27Z,2019-03-27T21:00:29Z,338 McGuinness Blvd,"Pizza Place Greenpoint,Pizza Place",Accommodation & Food Services,Brooklyn,US,us/ny/brooklyn/338mcguinnessblvd/1471408127,40.734057,-73.952082,,18,11,USD,"2018-02-12T19:25:51.201Z,2018-03-30T20:16:29.031Z,2017-12-06T15:35:16.466Z,2018-01-20T03:21:36.425Z,2018-02-22T17:53:37.680Z,2018-01-19T03:52:41.546Z,2018-01-20T17:15:52.499Z,2017-12-15T17:23:23.723Z,2017-10-22T15:22:11.394Z",,Cheese Pizza,Casanova Family Italian Restaurant Pizzeria,11222,USD,0,25,NY
AVzA1sSILD2H7whiWFgX,2017-06-19T14:51:59Z,2019-03-27T20:59:10Z,493 Amsterdam Ave,Pizza Place,Accommodation & Food Services,New York,US,us/ny/newyork/493amsterdamave/1137880540,40.786215,-73.976107,,14,14,USD,2017-10-18T23:33:00.000Z,,Cheese Pizza,Caesars Palace Pizzeria,10024,USD,0,25,NY
AVzwEnR5LD2H7whiX3aG,2017-06-28T18:59:20Z,2019-03-26T23:52:39Z,201 S Meridian,"Restaurant,Pizza Place",Accommodation & Food Services,Puyallup,US,us/wa/puyallup/201smeridian/-1157033818,47.192493,-122.293453,,16.95,16.95,USD,"2018-01-19T04:33:57.323Z,2018-01-20T01:36:15.140Z,2017-12-11T09:00:00.000Z,2018-02-18T18:31:42.460Z,2017-10-29T20:28:00.000Z,2018-01-18T13:54:12.309Z,2018-01-18T23:47:06.066Z,2018-01-19T01:15:35.555Z,2017-12-20T05:35:00.000Z,2018-04-05T18:18:32.971Z",,Cheese Pizza,Trackside Pizza,98371,USD,0,25,WA
AVweHra1ByjofQCxvcaW,2015-10-19T22:36:03Z,2019-03-26T23:51:05Z,804 Brazospark Dr,Pizza Place,Accommodation & Food Services,Clute,US,us/tx/clute/804brazosparkdr/1252902133,29.013555,-95.418407,,7.49,7.49,USD,"2018-01-18T15:42:38.677Z,2018-01-18T22:38:46.862Z",,Cheese Pizza,All Star Pizza,77531,USD,0,25,TX
AVweDq1YIN2L1WUf1nIV,2016-05-29T02:01:50Z,2019-03-26T23:23:37Z,24762 N Lake Pleasant Pkwy,"Pizza,Restaurant,Pizza Place Deer Valley,Pizza Place,Restaurants",Accommodation & Food Services,Peoria,US,us/az/peoria/24762nlakepleasantpkwy/-1836281467,33.70856,-112.27312,,5.75,5.75,USD,"2018-05-07T13:09:04.328Z,2018-05-13T05:17:29.959Z,2018-05-26T16:33:53.699Z",,Cheese Pizza,Barros Pizza,85383,USD,0,25,AZ
AV1_P_i0IxWefVJwieAN,2017-07-26T14:14:45Z,2019-03-26T22:49:02Z,4761 Dixie Hwy,"Pizza,Carry Out Food,Pizza Place,Restaurants",Accommodation & Food Services,Fairfield,US,us/oh/fairfield/4761dixiehwy/-49646452,39.347395,-84.54259,,13.55,13.55,USD,"2017-10-30T02:25:33.380Z,2018-01-20T18:54:31.673Z,2018-02-18T15:06:53.029Z,2018-04-05T19:56:53.000Z,2018-01-19T06:42:07.191Z,2017-10-30T02:25:33.374Z,2018-02-27T08:00:01.821Z,2017-12-20T11:14:39.091Z,2018-01-19T21:58:06.824Z,2018-02-27T08:00:01.834Z,2017-12-11T17:52:35.707Z,2018-01-19T21:58:06.817Z,2018-01-19T06:42:07.200Z,2018-02-14T09:22:00.898Z,2017-12-11T17:52:35.713Z,2018-04-05T19:56:52.995Z,2018-02-14T09:22:00.885Z,2018-01-20T18:54:31.680Z,2018-02-18T15:06:53.041Z,2017-12-20T11:14:39.103Z",,Cheese Pizza,Cassanos Pizza Subs,45014,USD,0,25,OH
AV1_P_i0IxWefVJwieAN,2017-07-26T14:14:45Z,2019-03-26T22:49:02Z,4761 Dixie Hwy,"Pizza,Carry Out Food,Pizza Place,Restaurants",Accommodation & Food Services,Fairfield,US,us/oh/fairfield/4761dixiehwy/-49646452,39.347395,-84.54259,,3.1,3.1,USD,"2018-01-20T18:54:31.679Z,2017-10-30T02:25:33.390Z,2017-10-30T02:25:33.380Z,2018-02-27T08:00:01.832Z,2018-01-19T21:58:06.823Z,2018-01-19T06:42:07.199Z,2017-12-11T17:52:35.706Z,2018-01-19T06:42:07.211Z,2017-12-11T17:52:35.726Z,2018-04-05T19:56:52.993Z,2017-12-11T17:52:35.712Z,2018-02-14T09:22:00.883Z,2018-02-18T15:06:53.055Z,2017-12-20T11:14:39.115Z,2018-04-05T19:56:53.008Z,2018-01-20T18:54:31.688Z,2017-12-20T11:14:39.101Z,2018-02-18T15:06:53.028Z,2018-02-27T08:00:01.819Z,2018-01-20T18:54:31.672Z,2018-04-05T19:56:53.000Z,2017-10-30T02:25:33.373Z,2018-02-27T08:00:01.851Z,2018-01-19T21:58:06.834Z,2017-12-20T11:14:39.090Z,2018-01-19T21:58:06.816Z,2018-01-19T06:42:07.189Z,2018-02-14T09:22:00.896Z,2018-02-18T15:06:53.040Z,2018-02-14T09:22:00.915Z",,Cheese Pizza,Cassanos Pizza Subs,45014,USD,0,25,OH
AV1_P_i0IxWefVJwieAN,2017-07-26T14:14:45Z,2019-03-26T22:49:02Z,4761 Dixie Hwy,"Pizza,Carry Out Food,Pizza Place,Restaurants",Accommodation & Food Services,Fairfield,US,us/oh/fairfield/4761dixiehwy/-49646452,39.347395,-84.54259,,9.8,9.8,USD,"2018-01-20T18:54:31.679Z,2018-01-20T18:54:31.689Z,2017-10-30T02:25:33.380Z,2017-10-30T02:25:33.374Z,2018-01-19T21:58:06.823Z,2018-01-19T06:42:07.199Z,2018-02-14T09:22:00.897Z,2018-01-19T06:42:07.211Z,2017-12-11T17:52:35.726Z,2017-12-11T17:52:35.712Z,2017-12-20T11:14:39.115Z,2018-04-05T19:56:53.008Z,2017-12-20T11:14:39.101Z,2018-02-18T15:06:53.028Z,2017-10-30T02:25:33.391Z,2018-02-27T08:00:01.819Z,2018-01-20T18:54:31.672Z,2018-01-19T06:42:07.190Z,2018-04-05T19:56:53.000Z,2018-02-27T08:00:01.851Z,2018-01-19T21:58:06.834Z,2017-12-20T11:14:39.090Z,2018-02-27T08:00:01.833Z,2018-01-19T21:58:06.816Z,2017-12-11T17:52:35.707Z,2018-04-05T19:56:52.994Z,2018-02-14T09:22:00.884Z,2018-02-18T15:06:53.040Z,2018-02-18T15:06:53.056Z,2018-02-14T09:22:00.915Z",,Cheese Pizza,Cassanos Pizza Subs,45014,USD,0,25,OH
AV1_P_i0IxWefVJwieAN,2017-07-26T14:14:45Z,2019-03-26T22:49:02Z,4761 Dixie Hwy,"Pizza,Carry Out Food,Pizza Place,Restaurants",Accommodation & Food Services,Fairfield,US,us/oh/fairfield/4761dixiehwy/-49646452,39.347395,-84.54259,,17.9,17.9,USD,"2018-04-05T19:56:53.002Z,2018-02-27T08:00:01.837Z,2018-01-20T18:54:31.675Z,2017-10-30T02:25:33.383Z,2018-01-19T06:42:07.192Z,2017-12-20T11:14:39.093Z,2017-10-30T02:25:33.376Z,2018-01-19T21:58:06.826Z,2017-12-11T17:52:35.708Z,2018-02-27T08:00:01.824Z,2017-12-11T17:52:35.716Z,2018-01-19T21:58:06.819Z,2018-02-14T09:22:00.888Z,2018-01-19T06:42:07.202Z,2018-04-05T19:56:52.996Z,2017-12-20T11:14:39.106Z,2018-01-20T18:54:31.681Z,2018-02-18T15:06:53.032Z,2018-02-18T15:06:53.043Z,2018-02-14T09:22:00.904Z",,Cheese Pizza,Cassanos Pizza Subs,45014,USD,0,25,OH
AV1_P_i0IxWefVJwieAN,2017-07-26T14:14:45Z,2019-03-26T22:49:02Z,4761 Dixie Hwy,"Pizza,Carry Out Food,Pizza Place,Restaurants",Accommodation & Food Services,Fairfield,US,us/oh/fairfield/4761dixiehwy/-49646452,39.347395,-84.54259,,12.3,12.3,USD,"2017-10-30T02:25:33.380Z,2018-01-20T18:54:31.673Z,2018-02-18T15:06:53.029Z,2018-01-19T06:42:07.190Z,2018-04-05T19:56:53.000Z,2017-10-30T02:25:33.374Z,2017-12-20T11:14:39.091Z,2018-02-27T08:00:01.820Z,2018-01-19T21:58:06.824Z,2018-02-27T08:00:01.834Z,2017-12-11T17:52:35.707Z,2018-01-19T21:58:06.817Z,2018-01-19T06:42:07.200Z,2018-04-05T19:56:52.994Z,2018-02-14T09:22:00.898Z,2017-12-11T17:52:35.713Z,2018-02-14T09:22:00.885Z,2018-01-20T18:54:31.680Z,2018-02-18T15:06:53.041Z,2017-12-20T11:14:39.102Z",,Cheese Pizza,Cassanos Pizza Subs,45014,USD,0,25,OH
AV1_P_i0IxWefVJwieAN,2017-07-26T14:14:45Z,2019-03-26T22:49:02Z,4761 Dixie Hwy,"Pizza,Carry Out Food,Pizza Place,Restaurants",Accommodation & Food Services,Fairfield,US,us/oh/fairfield/4761dixiehwy/-49646452,39.347395,-84.54259,,5.95,5.95,USD,"2018-01-19T06:42:07.191Z,2018-04-05T19:56:53.001Z,2018-02-27T08:00:01.854Z,2018-02-27T08:00:01.822Z,2017-12-11T17:52:35.708Z,2018-01-19T21:58:06.817Z,2017-12-11T17:52:35.728Z,2018-01-19T06:42:07.201Z,2018-01-19T06:42:07.213Z,2017-12-11T17:52:35.714Z,2018-02-14T09:22:00.900Z,2018-04-05T19:56:52.995Z,2018-01-20T18:54:31.680Z,2018-01-20T18:54:31.690Z,2017-12-20T11:14:39.117Z,2018-02-18T15:06:53.057Z,2017-10-30T02:25:33.381Z,2017-10-30T02:25:33.393Z,2018-04-05T19:56:53.010Z,2018-01-20T18:54:31.674Z,2017-12-20T11:14:39.092Z,2017-10-30T02:25:33.375Z,2018-01-19T21:58:06.824Z,2018-01-19T21:58:06.836Z,2018-02-27T08:00:01.835Z,2018-02-14T09:22:00.886Z,2018-02-14T09:22:00.917Z,2018-02-18T15:06:53.042Z,2018-02-18T15:06:53.030Z,2017-12-20T11:14:39.104Z",,Cheese Pizza,Cassanos Pizza Subs,45014,USD,0,25,OH
AV1_P_i0IxWefVJwieAN,2017-07-26T14:14:45Z,2019-03-26T22:49:02Z,4761 Dixie Hwy,"Pizza,Carry Out Food,Pizza Place,Restaurants",Accommodation & Food Services,Fairfield,US,us/oh/fairfield/4761dixiehwy/-49646452,39.347395,-84.54259,,3.9,3.9,USD,"2017-10-30T02:25:33.380Z,2018-01-20T18:54:31.673Z,2018-02-18T15:06:53.029Z,2018-01-19T06:42:07.190Z,2018-04-05T19:56:53.000Z,2017-10-30T02:25:33.374Z,2017-12-20T11:14:39.091Z,2018-02-27T08:00:01.820Z,2018-01-19T21:58:06.824Z,2018-02-27T08:00:01.833Z,2018-01-19T21:58:06.816Z,2017-12-11T17:52:35.707Z,2018-01-19T06:42:07.200Z,2018-04-05T19:56:52.994Z,2018-02-14T09:22:00.898Z,2017-12-11T17:52:35.712Z,2018-02-14T09:22:00.884Z,2018-01-20T18:54:31.680Z,2018-02-18T15:06:53.041Z,2017-12-20T11:14:39.102Z",,Cheese Pizza,Cassanos Pizza Subs,45014,USD,0,25,OH
AV1_P_i0IxWefVJwieAN,2017-07-26T14:14:45Z,2019-03-26T22:49:02Z,4761 Dixie Hwy,"Pizza,Carry Out Food,Pizza Place,Restaurants",Accommodation & Food Services,Fairfield,US,us/oh/fairfield/4761dixiehwy/-49646452,39.347395,-84.54259,,11.05,11.05,USD,"2017-12-20T11:14:39.101Z,2018-01-20T18:54:31.679Z,2017-10-30T02:25:33.380Z,2018-01-20T18:54:31.673Z,2018-02-18T15:06:53.029Z,2018-01-19T06:42:07.190Z,2018-04-05T19:56:53.000Z,2017-10-30T02:25:33.374Z,2018-01-19T21:58:06.823Z,2017-12-20T11:14:39.091Z,2018-02-27T08:00:01.820Z,2018-02-27T08:00:01.833Z,2018-01-19T21:58:06.816Z,2017-12-11T17:52:35.707Z,2018-01-19T06:42:07.199Z,2018-02-14T09:22:00.897Z,2018-04-05T19:56:52.994Z,2017-12-11T17:52:35.712Z,2018-02-14T09:22:00.884Z,2018-02-18T15:06:53.040Z",,Cheese Pizza,Cassanos Pizza Subs,45014,USD,0,25,OH
AVwdCfH6ByjofQCxk3Ao,2016-03-30T04:26:16Z,2019-03-26T22:48:55Z,7011 Warner Ave,Pizza Place,Accommodation & Food Services,Huntington Beach,US,us/ca/huntingtonbeach/7011warnerave/-94025541,33.715916,-118.00539,,5.5,5.5,USD,"2018-01-22T02:26:16.417Z,2018-01-19T23:48:14.994Z,2018-01-21T18:33:53.109Z,2018-01-12T13:11:42.242Z",,Cheese Pizza,Whatta Lotta Pizza,92647,USD,0,25,CA
AVwdjox-_7pvs4fz7DkV,2016-04-16T17:03:50Z,2019-03-26T20:34:32Z,2000 Main St,"Restaurant,Pizza Place",Accommodation & Food Services,Santa Monica,US,us/ca/santamonica/2000mainst/-499372699,34.006721,-118.488546,,16.95,16.95,USD,"2018-06-28T18:48:09.158Z,2018-05-21T04:12:27.693Z,2018-05-17T16:33:31.040Z,2018-02-01T15:58:24.496Z",Fresh mozzarella Parmesan oregano basil chili flake and olive oil With fresh tomato sauce,Cheese Pizza,Stella Barra,90405,USD,25,40,CA
AVwdjox-_7pvs4fz7DkV,2016-04-16T17:03:50Z,2019-03-26T20:34:32Z,2000 Main St,"Restaurant,Pizza Place",Accommodation & Food Services,Santa Monica,US,us/ca/santamonica/2000mainst/-499372699,34.006721,-118.488546,,15.95,15.95,USD,"2018-01-19T07:10:27.426Z,2018-01-19T07:10:27.430Z,2018-01-19T15:19:04.029Z,2018-01-19T15:19:04.037Z,2018-01-19T00:16:24.468Z,2018-01-19T00:16:24.476Z,2018-01-18T23:33:58.802Z,2018-01-18T23:33:58.809Z,2018-01-10T10:26:10.628Z,2018-01-10T10:26:10.636Z,2017-10-10T23:08:15.641Z,2017-10-10T23:08:15.672Z,2017-10-10T23:08:15.679Z",,Cheese Pizza,Stella Barra,90405,USD,25,40,CA
AVwci6p-ByjofQCxfcZ6,2015-12-17T18:57:41Z,2019-03-26T08:00:39Z,9820 Rea Rd,"Pizza Place and Salad Place,Salad Place,Pizza Place",Accommodation & Food Services,Charlotte,US,us/nc/charlotte/9820reard/348880352,35.034582,-80.805938,,4.95,4.95,USD,"2018-02-26T12:44:03.090Z,2018-01-19T21:43:54.332Z,2018-01-11T15:10:21.680Z,2018-01-20T00:13:04.406Z,2018-01-20T16:09:53.707Z,2018-01-20T05:07:30.474Z,2017-12-15T19:25:11.287Z,2017-12-07T16:44:35.362Z,2017-10-26T10:50:11.886Z,2015-12-17T18:57:41Z,2016-06-08T16:22:18Z",,Cheese Pizza,Brixx Wood Fired Pizza,28277,USD,25,40,NC
AVzA97paFcQ3k02bBaDA,2017-06-19T15:27:59Z,2019-03-26T06:52:45Z,10809 Mukilteo Speedway Ste B,Pizza Place,Accommodation & Food Services,Mukilteo,US,us/wa/mukilteo/10809mukilteospeedwaysteb/133243421,47.899993,-122.291503,,9,9,USD,"2018-01-27T00:16:55.523Z,2018-04-01T14:33:50.022Z,2018-01-19T19:11:10.051Z,2017-12-19T02:08:00.120Z,2018-01-28T06:55:08.118Z,2017-10-28T13:57:29.970Z,2017-10-07T16:39:57.549Z,2018-04-05T05:23:10.447Z,2018-01-15T13:45:53.914Z,2017-12-10T02:41:27.208Z",,Cheese Pizza,Lombardos Pizzeria,98275,USD,0,25,WA
AVzA97paFcQ3k02bBaDA,2017-06-19T15:27:59Z,2019-03-26T06:52:45Z,10809 Mukilteo Speedway Ste B,Pizza Place,Accommodation & Food Services,Mukilteo,US,us/wa/mukilteo/10809mukilteospeedwaysteb/133243421,47.899993,-122.291503,,16.5,16.5,USD,"2018-01-27T00:16:55.523Z,2018-04-05T05:23:10.448Z,2018-01-19T19:11:10.051Z,2017-12-19T02:08:00.120Z,2018-04-01T14:33:50.023Z,2018-01-28T06:55:08.118Z,2017-10-28T13:57:29.970Z,2017-10-07T16:39:57.549Z,2018-01-15T13:45:53.915Z,2017-12-10T02:41:27.209Z",,Cheese Pizza,Lombardos Pizzeria,98275,USD,0,25,WA
AVwcpauAkufWRAb5xfzw,2015-10-23T03:24:06Z,2019-03-26T06:44:32Z,1016 S Main St,"Restaurant,Pizza Place",Accommodation & Food Services,Weatherford,US,us/tx/weatherford/1016smainst/713667266,32.747276,-97.797806,,9.95,9.95,USD,2016-03-29T05:00:00.000Z,,Cheese Pizza,Nizza Pizza,76086,USD,0,25,TX
AVwcpauAkufWRAb5xfzw,2015-10-23T03:24:06Z,2019-03-26T06:44:32Z,1016 S Main St,"Restaurant,Pizza Place",Accommodation & Food Services,Weatherford,US,us/tx/weatherford/1016smainst/713667266,32.747276,-97.797806,,10.95,10.95,USD,"2018-01-19T09:14:41.701Z,2018-01-19T22:13:49.850Z,2018-01-18T18:17:46.832Z,2018-01-18T17:01:51.759Z",,Cheese Pizza,Nizza Pizza,76086,USD,0,25,TX
AVwcqoA0ByjofQCxg1po,2016-03-28T15:01:03Z,2019-03-26T06:13:34Z,1800 Euclid Ave,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Cleveland,US,us/oh/cleveland/1800euclidave/-66705643,41.50112,-81.678693,,8.99,8.99,USD,2016-04-02T05:14:00.000Z,"Buy one Cheese Pizza, get one Cheese Pizza free",Cheese Pizza,Pizza Pan,44115,USD,0,25,OH
AVwcr9AjIN2L1WUfnxwj,2015-10-20T05:11:22Z,2019-03-26T06:12:17Z,1853 Richmond Ave,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Houston,US,us/tx/houston/1853richmondave/-1213614705,29.734111,-95.406775,http://www.singlepage.com/texas-pizza-3,8.99,8.99,USD,"2018-01-20T02:41:46.945Z,2017-01-21T18:03:00.000Z",,Cheese Pizza,Texas Pizza,77098,USD,0,25,TX
AVwcvbSh_7pvs4fzydUv,2016-05-19T11:58:46Z,2019-03-21T08:09:11Z,2136 Colorado Blvd,"Pizza,Pizza Place,Restaurants",Accommodation & Food Services,Los Angeles,US,us/ca/losangeles/2136coloradoblvd/-232693596,34.139,-118.2133,,11.49,11.49,USD,"2018-02-26T20:32:46.780Z,2018-01-18T15:21:07.587Z,2018-01-22T01:54:43.917Z,2018-01-20T15:24:01.028Z,2018-01-19T12:02:39.238Z,2018-01-13T10:26:11.541Z",,Cheese Pizza,Big Mama's & Papa's Pizzeria,90041,USD,25,40,CA
AV1v3YQr3-Khe5l_O2MF,2017-07-23T14:32:54Z,2019-03-21T07:05:12Z,17817 Chatsworth St,"Pizza Place,Restaurants",Accommodation & Food Services,Granada Hills,US,us/ca/granadahills/17817chatsworthst/1747752794,34.2652,-118.5222,http://www.citysearch.com/profile/menu/45468466?singlePlatformId=numero-uno-6,5,5,USD,"2018-01-24T14:09:49.750Z,2018-01-21T22:53:34.772Z",,Cheese Pizza,Numero Uno,91344,USD,0,25,CA
AVwcuX1uIN2L1WUfoMC2,2016-03-21T00:10:38Z,2019-03-21T07:00:50Z,1101 Blanding Blvd,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Orange Park,US,us/fl/orangepark/1101blandingblvd/310427075,30.1311,-81.7836,,1.5,1.5,USD,"2018-04-11T18:42:10.968Z,2018-04-02T14:23:35.091Z,2018-06-07T11:10:13.405Z",extra toppings add  050 each,Cheese Pizza,Vitos Pizzeria,32065,USD,0,25,FL
AVwcuX1uIN2L1WUfoMC2,2016-03-21T00:10:38Z,2019-03-21T07:00:50Z,1101 Blanding Blvd,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Orange Park,US,us/fl/orangepark/1101blandingblvd/310427075,30.1311,-81.7836,,1.5,1.5,USD,"2018-02-27T11:15:03.808Z,2018-01-20T08:00:52.005Z,2018-01-19T16:57:12.402Z,2018-01-19T18:51:43.971Z,2018-01-18T15:38:21.174Z,2018-01-16T23:41:36.211Z,2017-12-16T15:21:47.686Z,2017-12-10T04:48:51.213Z,2017-10-29T12:45:24.488Z,2016-10-27T02:02:41Z,2016-03-21T00:10:38Z",,Cheese Pizza,Vitos Pizzeria,32065,USD,0,25,FL
AVwdSdbKByjofQCxnhyr,2016-05-03T09:16:41Z,2019-03-21T06:47:58Z,12430 Seal Beach Blvd,"Pizza,Restaurant,Chain Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Seal Beach,US,us/ca/sealbeach/12430sealbeachblvd/-695527346,33.7815,-118.0716,http://www.singlepage.com/zpizza-36,2.75,2.75,USD,"2016-05-03T09:16:41Z,2018-04-09T02:23:32.928Z,2018-02-27T01:03:21.158Z,2018-01-16T23:18:35.079Z,2018-01-20T05:54:30.894Z",,Cheese Pizza,Z Pizza,90740,USD,0,25,CA
AVwcnClr_7pvs4fzxBaU,2016-04-01T06:30:37Z,2019-03-21T05:16:22Z,17125 Conant St,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Hamtramck,US,us/mi/hamtramck/17125conantst/-281464261,42.419,-83.064,,6.49,6.49,USD,"2018-05-31T01:08:05.722Z,2018-04-16T01:21:59.620Z",,Cheese Pizza,Buddy's Pizza,48212,USD,25,40,MI
